restaurant_id,city,date,sales,temperature,rainfall,num_events,is_holiday,day_of_week,waste
17,Kolkata,2024-05-31,48677.66,33.1,12.4,1,0,Friday,47.73
18,Kolkata,2024-06-29,23450.98,24.1,8.3,0,0,Saturday,25.21
7,Delhi,2024-12-23,20696.51,26.3,3.3,0,0,Monday,22.47
8,Delhi,2024-08-26,72699.34,23.1,8.6,0,0,Monday,75.65
3,Mumbai,2024-07-23,53084.1,27.8,53.9,0,0,Tuesday,67.21
7,Delhi,2024-03-10,23235.75,33.2,7.2,0,0,Sunday,27.78
3,Mumbai,2024-04-02,51312.64,33.6,9.0,0,0,Tuesday,53.12
12,Bengaluru,2024-10-22,24140.5,30.4,13.3,0,0,Tuesday,27.92
20,Kolkata,2024-11-16,78515.65,27.9,4.0,0,0,Saturday,82.59
10,Delhi,2024-04-17,67759.44,30.4,3.4,1,0,Wednesday,68.42
4,Mumbai,2024-10-18,32227.74,26.3,9.3,0,0,Friday,33.51
10,Delhi,2024-09-27,56546.74,26.5,7.2,0,0,Friday,60.62
21,Chennai,2024-03-31,26988.42,25.0,2.3,1,0,Sunday,28.28
3,Mumbai,2024-06-01,59985.49,27.8,21.2,0,0,Saturday,67.71
15,Bengaluru,2024-11-01,20444.37,27.7,1.7,1,1,Friday,15.91
22,Chennai,2024-02-26,16605.15,33.3,13.3,0,0,Monday,19.33
16,Kolkata,2024-08-01,56099.86,25.2,8.0,0,0,Thursday,57.29
16,Kolkata,2024-07-19,50060.34,32.6,10.7,0,0,Friday,53.41
14,Bengaluru,2024-04-19,55679.84,33.5,14.7,0,0,Friday,60.02
19,Kolkata,2024-04-29,74993.14,28.9,5.2,0,0,Monday,76.62
22,Chennai,2024-12-15,16796.65,29.7,6.8,0,0,Sunday,22.81
18,Kolkata,2024-05-27,20138.78,28.0,1.8,0,0,Monday,19.83
6,Delhi,2024-02-08,79146.58,23.3,1.6,0,0,Thursday,77.44
15,Bengaluru,2024-02-27,18061.63,31.8,10.7,0,0,Tuesday,20.38
1,Mumbai,2024-01-11,21787.0,24.7,7.9,0,0,Thursday,23.23
10,Delhi,2024-05-01,60634.93,43.3,3.2,0,0,Wednesday,61.3
15,Bengaluru,2024-10-24,16709.38,30.4,9.7,0,0,Thursday,17.24
21,Chennai,2024-06-15,22426.05,29.1,10.1,0,0,Saturday,27.91
4,Mumbai,2024-12-31,32115.54,23.6,14.9,0,0,Tuesday,34.88
3,Mumbai,2024-03-15,69413.47,25.9,2.3,1,0,Friday,69.05
14,Bengaluru,2024-02-17,58572.71,28.4,0.1,0,0,Saturday,55.41
21,Chennai,2024-08-15,23672.44,32.8,1.0,1,1,Thursday,20.51
22,Chennai,2024-09-19,17466.48,29.5,14.6,0,0,Thursday,23.8
12,Bengaluru,2024-02-12,23829.34,28.4,1.8,0,0,Monday,21.99
6,Delhi,2024-10-05,88209.86,30.0,6.1,0,0,Saturday,89.38
23,Chennai,2024-11-10,68590.02,31.3,3.4,0,0,Sunday,70.75
6,Delhi,2024-07-30,84257.69,26.5,3.3,0,0,Tuesday,84.43
7,Delhi,2024-02-08,21030.03,27.0,10.0,0,0,Thursday,21.61
20,Kolkata,2024-12-19,64138.42,24.6,7.4,0,0,Thursday,69.23
3,Mumbai,2024-08-19,50218.51,29.0,41.9,0,0,Monday,64.21
21,Chennai,2024-07-10,21525.05,22.5,14.9,0,0,Wednesday,30.8
22,Chennai,2024-08-31,16624.93,30.7,1.7,0,0,Saturday,14.17
13,Bengaluru,2024-04-12,56463.01,26.6,1.0,0,0,Friday,58.48
8,Delhi,2024-03-11,66596.02,22.8,1.0,0,0,Monday,67.29
17,Kolkata,2024-08-26,44226.08,29.9,11.0,0,0,Monday,47.67
20,Kolkata,2024-05-18,98413.28,30.8,5.8,1,0,Saturday,95.73
2,Mumbai,2024-12-04,31615.63,30.3,0.8,0,0,Wednesday,28.74
2,Mumbai,2024-03-06,30971.57,26.0,13.6,0,0,Wednesday,30.97
12,Bengaluru,2024-12-28,28865.51,24.7,14.4,0,0,Saturday,33.48
17,Kolkata,2024-08-09,40088.88,23.9,11.8,0,0,Friday,41.84
1,Mumbai,2024-05-25,23156.13,22.9,12.1,0,0,Saturday,28.35
18,Kolkata,2024-09-02,18990.28,24.5,12.8,0,0,Monday,21.86
6,Delhi,2024-07-22,81929.24,32.1,13.0,0,0,Monday,86.84
2,Mumbai,2024-01-10,31009.29,30.5,2.0,0,0,Wednesday,30.07
4,Mumbai,2024-03-08,30426.68,33.6,3.7,0,0,Friday,36.42
10,Delhi,2024-07-25,62083.77,25.4,10.5,0,0,Thursday,67.6
6,Delhi,2024-08-08,75967.02,22.9,11.6,0,0,Thursday,81.1
11,Bengaluru,2024-04-10,27493.85,31.8,9.5,0,0,Wednesday,30.99
8,Delhi,2024-03-03,80534.99,25.7,10.6,0,0,Sunday,84.53
13,Bengaluru,2024-04-02,54811.6,25.6,3.0,0,0,Tuesday,55.64
13,Bengaluru,2024-02-13,51691.6,27.8,7.5,0,0,Tuesday,55.33
23,Chennai,2024-01-10,59859.13,29.4,9.3,0,0,Wednesday,62.95
22,Chennai,2024-06-05,16362.09,24.1,12.5,0,0,Wednesday,21.43
20,Kolkata,2024-04-25,59677.58,28.5,4.0,0,0,Thursday,56.72
12,Bengaluru,2024-12-01,29171.29,33.5,14.3,0,0,Sunday,31.81
7,Delhi,2024-08-16,19336.94,29.6,14.8,0,0,Friday,20.71
4,Mumbai,2024-06-13,33303.75,30.5,39.1,0,0,Thursday,46.11
5,Mumbai,2024-11-03,38107.06,32.4,6.4,0,0,Sunday,43.42
10,Delhi,2024-08-05,64842.46,27.6,13.7,0,0,Monday,67.2
1,Mumbai,2024-09-28,23037.5,30.4,73.1,0,0,Saturday,42.1
14,Bengaluru,2024-02-04,60250.72,33.4,5.1,0,0,Sunday,61.55
14,Bengaluru,2024-03-26,51018.4,28.9,6.0,0,0,Tuesday,52.54
1,Mumbai,2024-09-01,22248.05,25.6,76.9,0,0,Sunday,42.92
25,Chennai,2024-08-07,43415.59,33.4,12.1,0,0,Wednesday,43.16
13,Bengaluru,2024-06-29,58111.06,31.6,4.6,0,0,Saturday,61.11
6,Delhi,2024-07-21,90234.0,27.4,8.3,0,0,Sunday,93.68
14,Bengaluru,2024-10-22,55869.79,29.0,10.3,0,0,Tuesday,58.42
22,Chennai,2024-11-05,20529.18,25.1,9.8,1,0,Tuesday,26.39
3,Mumbai,2024-03-22,59400.21,22.1,6.6,0,0,Friday,61.77
25,Chennai,2024-02-25,49516.15,31.6,8.2,0,0,Sunday,53.16
17,Kolkata,2024-06-03,49933.24,25.5,13.6,1,0,Monday,52.4
11,Bengaluru,2024-05-30,26753.52,32.6,10.7,0,0,Thursday,27.98
16,Kolkata,2024-08-25,59019.77,32.5,1.8,0,0,Sunday,59.1
21,Chennai,2024-09-20,19475.87,22.9,8.7,0,0,Friday,24.81
25,Chennai,2024-11-24,46029.59,25.5,6.9,0,0,Sunday,50.22
9,Delhi,2024-10-11,68196.22,27.6,6.2,0,0,Friday,73.39
5,Mumbai,2024-12-06,37578.35,32.3,4.8,0,0,Friday,35.41
24,Chennai,2024-03-24,89688.91,29.2,8.4,0,0,Sunday,91.31
12,Bengaluru,2024-11-16,26486.61,30.0,13.3,0,0,Saturday,30.38
7,Delhi,2024-09-22,21400.14,22.9,2.7,0,0,Sunday,23.7
2,Mumbai,2024-06-28,28430.28,26.4,24.7,0,0,Friday,34.25
9,Delhi,2024-11-09,84207.67,33.9,8.0,0,0,Saturday,92.34
3,Mumbai,2024-01-07,58390.94,31.2,10.2,0,0,Sunday,64.78
1,Mumbai,2024-11-06,23075.15,25.4,14.4,0,0,Wednesday,26.96
10,Delhi,2024-08-15,80560.83,25.4,11.8,1,1,Thursday,77.61
20,Kolkata,2024-03-24,81056.56,28.6,13.4,0,0,Sunday,83.21
4,Mumbai,2024-02-03,38552.85,29.5,1.4,0,0,Saturday,39.82
16,Kolkata,2024-02-25,57749.35,27.5,9.8,0,0,Sunday,57.35
2,Mumbai,2024-05-06,28782.39,31.0,1.5,0,0,Monday,29.39
12,Bengaluru,2024-03-26,26789.87,26.8,3.4,0,0,Tuesday,26.26
21,Chennai,2024-01-09,21926.79,33.3,12.3,0,0,Tuesday,22.87
8,Delhi,2024-07-26,72460.88,24.9,8.5,1,0,Friday,73.12
21,Chennai,2024-09-01,21954.34,31.8,2.3,0,0,Sunday,23.37
3,Mumbai,2024-07-07,66379.45,25.3,35.4,0,0,Sunday,79.15
25,Chennai,2024-06-28,46713.03,26.7,9.9,1,0,Friday,47.73
24,Chennai,2024-09-18,70579.6,33.3,3.5,0,0,Wednesday,68.42
10,Delhi,2024-10-20,74429.94,29.3,2.9,0,0,Sunday,73.46
19,Kolkata,2024-02-22,85519.81,31.0,9.1,1,0,Thursday,84.55
11,Bengaluru,2024-10-26,32522.62,23.9,7.0,0,0,Saturday,35.0
22,Chennai,2024-01-09,19537.91,31.9,7.4,1,0,Tuesday,21.49
1,Mumbai,2024-02-08,27796.62,24.7,4.8,1,0,Thursday,25.08
13,Bengaluru,2024-03-08,55183.07,27.5,4.0,0,0,Friday,57.71
20,Kolkata,2024-06-21,85784.22,26.0,3.7,1,0,Friday,85.44
12,Bengaluru,2024-09-09,31809.48,30.7,4.1,1,0,Monday,31.4
20,Kolkata,2024-06-24,62454.21,24.6,2.7,0,0,Monday,65.88
9,Delhi,2024-02-25,83258.78,32.8,0.6,0,0,Sunday,84.02
15,Bengaluru,2024-06-15,22859.97,25.5,4.6,0,0,Saturday,27.39
19,Kolkata,2024-12-26,71766.21,23.0,8.2,0,0,Thursday,73.49
1,Mumbai,2024-05-10,22367.85,25.6,4.6,0,0,Friday,20.65
15,Bengaluru,2024-04-03,18160.39,23.0,5.7,0,0,Wednesday,18.86
25,Chennai,2024-10-20,46050.75,30.9,1.9,0,0,Sunday,44.31
8,Delhi,2024-04-15,73287.97,33.0,0.9,0,0,Monday,71.09
20,Kolkata,2024-07-03,63865.9,27.8,12.4,0,0,Wednesday,66.53
9,Delhi,2024-10-22,81359.03,24.3,3.0,0,0,Tuesday,83.65
4,Mumbai,2024-03-25,35902.52,22.0,13.9,1,0,Monday,40.41
22,Chennai,2024-01-08,14739.84,30.5,3.6,0,0,Monday,15.5
15,Bengaluru,2024-09-25,18942.92,22.9,13.4,0,0,Wednesday,23.17
2,Mumbai,2024-09-05,35892.21,25.4,40.1,1,0,Thursday,51.31
25,Chennai,2024-10-03,39495.29,27.1,7.0,0,0,Thursday,41.39
5,Mumbai,2024-01-03,39143.21,25.1,5.5,0,0,Wednesday,44.13
13,Bengaluru,2024-04-15,51054.04,27.6,11.8,0,0,Monday,56.75
9,Delhi,2024-04-24,73547.22,26.6,13.9,0,0,Wednesday,76.54
3,Mumbai,2024-07-21,65029.16,28.1,64.9,0,0,Sunday,85.38
7,Delhi,2024-08-11,30616.87,33.4,5.1,1,0,Sunday,27.99
14,Bengaluru,2024-11-23,67318.96,24.7,7.2,0,0,Saturday,74.13
10,Delhi,2024-01-01,65833.0,23.1,0.8,0,0,Monday,63.66
19,Kolkata,2024-05-29,78355.04,27.7,13.9,1,0,Wednesday,81.69
5,Mumbai,2024-02-06,39602.86,22.9,2.6,0,0,Tuesday,41.94
14,Bengaluru,2024-03-05,51375.1,30.5,8.0,0,0,Tuesday,52.08
3,Mumbai,2024-04-04,51873.6,23.8,13.6,0,0,Thursday,59.11
5,Mumbai,2024-02-27,46750.78,23.8,14.9,1,0,Tuesday,50.88
19,Kolkata,2024-08-31,76812.01,30.2,2.9,0,0,Saturday,76.18
9,Delhi,2024-01-03,72671.08,22.7,14.3,0,0,Wednesday,78.7
12,Bengaluru,2024-07-25,23576.95,22.2,9.7,0,0,Thursday,25.27
22,Chennai,2024-01-01,16345.4,24.8,8.4,0,0,Monday,17.87
2,Mumbai,2024-09-19,30877.36,31.2,48.1,0,0,Thursday,45.42
13,Bengaluru,2024-02-08,53317.45,32.6,8.9,0,0,Thursday,52.43
11,Bengaluru,2024-07-12,29225.13,31.3,1.5,0,0,Friday,27.46
2,Mumbai,2024-01-25,32980.03,22.7,6.3,0,0,Thursday,33.07
12,Bengaluru,2024-11-15,31503.85,32.1,3.9,1,0,Friday,31.23
25,Chennai,2024-08-22,48498.08,25.7,14.2,1,0,Thursday,50.87
20,Kolkata,2024-06-19,67450.61,27.7,0.6,0,0,Wednesday,70.31
17,Kolkata,2024-02-27,46485.23,31.2,0.3,0,0,Tuesday,47.39
11,Bengaluru,2024-11-26,29892.64,32.3,11.9,0,0,Tuesday,30.08
2,Mumbai,2024-02-04,33449.42,33.1,9.6,0,0,Sunday,33.14
14,Bengaluru,2024-02-18,65905.48,30.6,4.1,0,0,Sunday,65.66
15,Bengaluru,2024-01-12,19212.03,25.7,12.9,0,0,Friday,23.18
23,Chennai,2024-05-04,69691.84,29.4,12.6,0,0,Saturday,76.67
10,Delhi,2024-03-06,65766.04,26.0,10.3,0,0,Wednesday,66.9
1,Mumbai,2024-02-16,19944.3,26.1,13.1,0,0,Friday,22.95
16,Kolkata,2024-06-16,58051.74,24.7,13.3,0,0,Sunday,61.95
2,Mumbai,2024-05-02,32950.27,22.1,11.9,0,0,Thursday,39.89
11,Bengaluru,2024-11-29,27488.8,33.0,12.1,0,0,Friday,32.62
10,Delhi,2024-12-14,78105.08,31.3,7.8,0,0,Saturday,78.47
11,Bengaluru,2024-03-07,30136.7,33.4,13.2,0,0,Thursday,35.09
24,Chennai,2024-11-14,77009.75,26.0,10.8,0,0,Thursday,80.66
15,Bengaluru,2024-03-25,22629.48,27.1,2.9,1,0,Monday,19.95
19,Kolkata,2024-01-22,61851.3,23.0,1.6,0,0,Monday,62.74
22,Chennai,2024-01-19,14514.43,31.5,5.0,0,0,Friday,14.49
15,Bengaluru,2024-07-14,22851.22,27.3,10.4,0,0,Sunday,27.05
2,Mumbai,2024-12-09,32363.59,23.5,0.8,0,0,Monday,36.0
20,Kolkata,2024-06-14,64915.1,22.7,13.3,0,0,Friday,70.28
7,Delhi,2024-08-13,19020.72,24.2,13.1,0,0,Tuesday,25.29
16,Kolkata,2024-04-24,53178.21,32.0,4.2,0,0,Wednesday,55.28
5,Mumbai,2024-10-13,40862.02,30.0,12.2,0,0,Sunday,39.12
25,Chennai,2024-11-13,40839.4,24.8,11.5,0,0,Wednesday,46.33
23,Chennai,2024-07-04,72442.99,31.7,5.3,1,0,Thursday,70.56
12,Bengaluru,2024-02-06,27793.64,28.1,0.9,0,0,Tuesday,26.16
25,Chennai,2024-04-15,47132.04,33.7,8.6,1,0,Monday,47.69
1,Mumbai,2024-12-04,20038.47,26.1,5.8,0,0,Wednesday,22.6
1,Mumbai,2024-08-03,26792.41,31.3,69.4,0,0,Saturday,49.13
11,Bengaluru,2024-01-04,27141.06,23.8,2.3,0,0,Thursday,28.46
4,Mumbai,2024-08-31,38341.4,32.0,15.8,0,0,Saturday,43.09
24,Chennai,2024-11-07,75051.5,33.9,6.1,0,0,Thursday,76.42
16,Kolkata,2024-05-06,56638.45,29.8,3.4,0,0,Monday,57.32
11,Bengaluru,2024-08-22,29240.76,28.1,8.1,0,0,Thursday,30.88
10,Delhi,2024-12-12,67641.33,28.9,10.4,0,0,Thursday,69.77
1,Mumbai,2024-11-25,22127.34,27.9,5.0,0,0,Monday,24.88
22,Chennai,2024-09-23,16740.91,23.9,7.7,0,0,Monday,18.51
9,Delhi,2024-03-17,79415.79,26.2,3.5,0,0,Sunday,81.58
20,Kolkata,2024-01-07,77945.46,24.5,9.3,0,0,Sunday,82.97
12,Bengaluru,2024-03-05,27025.17,29.2,11.3,0,0,Tuesday,28.22
9,Delhi,2024-07-06,92802.56,28.8,11.9,0,0,Saturday,96.88
25,Chennai,2024-07-23,41516.74,27.8,3.1,0,0,Tuesday,45.5
7,Delhi,2024-05-06,21353.03,44.4,3.6,0,0,Monday,23.35
19,Kolkata,2024-03-20,74593.52,23.9,13.8,0,0,Wednesday,78.3
20,Kolkata,2024-02-25,84972.5,27.7,13.9,1,0,Sunday,90.53
12,Bengaluru,2024-06-20,26289.52,33.9,9.5,0,0,Thursday,26.01
10,Delhi,2024-09-12,57273.05,22.1,9.5,0,0,Thursday,60.05
4,Mumbai,2024-12-26,34588.06,27.9,14.6,0,0,Thursday,41.55
1,Mumbai,2024-06-20,19209.89,25.5,23.7,0,0,Thursday,24.69
12,Bengaluru,2024-06-26,27960.48,33.0,11.8,1,0,Wednesday,28.06
24,Chennai,2024-04-08,74937.02,33.0,10.8,0,0,Monday,76.32
10,Delhi,2024-10-02,65388.04,27.9,4.4,0,1,Wednesday,68.52
12,Bengaluru,2024-07-19,24933.52,30.1,12.5,0,0,Friday,32.42
15,Bengaluru,2024-02-04,22304.65,22.3,10.6,0,0,Sunday,25.12
12,Bengaluru,2024-04-04,26233.07,30.2,3.1,0,0,Thursday,25.95
17,Kolkata,2024-11-25,46113.37,28.0,13.9,1,0,Monday,47.29
5,Mumbai,2024-06-24,33396.51,28.6,77.9,0,0,Monday,54.63
3,Mumbai,2024-07-25,52535.64,28.6,80.0,0,0,Thursday,77.02
1,Mumbai,2024-03-01,21416.27,30.1,8.0,0,0,Friday,22.86
4,Mumbai,2024-05-22,34931.83,33.7,13.5,0,0,Wednesday,38.22
16,Kolkata,2024-09-27,53188.29,29.0,3.1,0,0,Friday,54.18
15,Bengaluru,2024-01-13,26477.65,28.9,9.0,1,0,Saturday,28.64
7,Delhi,2024-05-27,23689.88,42.4,6.8,1,0,Monday,23.18
19,Kolkata,2024-09-25,67408.83,30.6,3.8,0,0,Wednesday,68.85
6,Delhi,2024-10-17,71065.3,29.1,3.9,0,0,Thursday,77.06
5,Mumbai,2024-03-01,39027.7,22.8,6.8,0,0,Friday,40.32
21,Chennai,2024-10-24,21257.91,28.3,11.9,0,0,Thursday,27.82
1,Mumbai,2024-06-02,24791.81,30.5,54.8,0,0,Sunday,41.7
18,Kolkata,2024-05-02,22457.26,32.2,0.2,0,0,Thursday,22.58
2,Mumbai,2024-04-25,32139.11,27.0,11.3,0,0,Thursday,33.62
17,Kolkata,2024-09-23,39606.22,32.6,8.6,0,0,Monday,40.66
13,Bengaluru,2024-03-09,58988.24,26.6,2.4,0,0,Saturday,62.09
21,Chennai,2024-12-20,20490.77,31.2,3.2,0,0,Friday,19.77
20,Kolkata,2024-05-27,62809.35,28.1,12.3,0,0,Monday,66.24
11,Bengaluru,2024-09-17,36022.55,26.9,2.7,1,0,Tuesday,39.04
21,Chennai,2024-12-04,19652.51,23.3,9.4,0,0,Wednesday,23.99
21,Chennai,2024-04-01,21465.03,24.8,9.0,0,0,Monday,24.36
5,Mumbai,2024-10-25,33038.6,25.7,8.6,0,0,Friday,35.77
21,Chennai,2024-11-10,23709.64,25.0,14.9,0,0,Sunday,31.88
20,Kolkata,2024-12-27,61335.57,31.2,7.3,0,0,Friday,66.6
3,Mumbai,2024-01-19,65306.46,31.3,8.8,1,0,Friday,64.6
22,Chennai,2024-01-30,15455.26,24.4,10.3,0,0,Tuesday,19.88
5,Mumbai,2024-11-17,42975.22,22.9,7.8,0,0,Sunday,42.4
23,Chennai,2024-09-05,51036.79,24.2,3.3,0,0,Thursday,54.93
21,Chennai,2024-06-08,24166.99,29.8,12.9,0,0,Saturday,27.33
17,Kolkata,2024-12-22,59179.99,31.1,3.6,1,0,Sunday,57.81
13,Bengaluru,2024-04-19,48163.79,32.1,2.5,0,0,Friday,46.21
14,Bengaluru,2024-04-05,50361.93,23.6,7.4,0,0,Friday,52.88
8,Delhi,2024-05-29,62851.16,39.6,2.2,0,0,Wednesday,66.58
19,Kolkata,2024-06-27,61548.43,23.4,10.9,0,0,Thursday,69.09
23,Chennai,2024-05-08,51215.26,29.6,9.1,0,0,Wednesday,47.46
12,Bengaluru,2024-06-16,26530.48,33.0,0.6,0,0,Sunday,21.86
4,Mumbai,2024-08-23,34904.3,29.0,38.6,0,0,Friday,49.47
4,Mumbai,2024-06-01,44699.79,26.8,53.9,1,0,Saturday,60.03
19,Kolkata,2024-10-26,72418.26,32.8,3.4,0,0,Saturday,77.05
8,Delhi,2024-10-19,75609.03,23.0,6.9,0,0,Saturday,80.11
1,Mumbai,2024-07-05,24981.21,28.4,78.7,1,0,Friday,48.04
4,Mumbai,2024-02-08,28751.07,30.4,8.5,0,0,Thursday,33.68
24,Chennai,2024-06-22,80946.39,26.8,13.4,0,0,Saturday,81.69
25,Chennai,2024-04-06,44094.16,32.6,14.5,0,0,Saturday,44.13
6,Delhi,2024-08-16,79400.15,29.0,3.9,0,0,Friday,81.1
25,Chennai,2024-06-17,48930.67,33.2,11.9,1,0,Monday,49.12
11,Bengaluru,2024-07-09,32147.41,28.8,9.8,0,0,Tuesday,34.04
1,Mumbai,2024-05-28,19966.7,33.7,14.2,0,0,Tuesday,25.27
12,Bengaluru,2024-04-08,23674.46,30.5,0.2,0,0,Monday,24.35
14,Bengaluru,2024-05-11,68493.33,23.7,9.9,0,0,Saturday,72.74
23,Chennai,2024-05-21,51265.1,31.9,14.0,0,0,Tuesday,55.65
10,Delhi,2024-03-10,76853.81,23.0,14.3,0,0,Sunday,78.43
14,Bengaluru,2024-01-31,54364.31,24.2,6.8,0,0,Wednesday,52.22
8,Delhi,2024-10-31,81646.89,32.5,5.0,1,0,Thursday,79.97
11,Bengaluru,2024-04-26,28427.04,24.2,7.6,0,0,Friday,27.04
4,Mumbai,2024-10-15,32485.96,33.3,1.4,0,0,Tuesday,35.51
17,Kolkata,2024-03-26,42775.05,31.0,1.9,0,0,Tuesday,44.89
9,Delhi,2024-05-19,81856.34,44.8,3.7,0,0,Sunday,83.0
23,Chennai,2024-08-14,55403.36,23.7,2.3,0,0,Wednesday,54.36
16,Kolkata,2024-07-24,53095.94,33.4,13.2,0,0,Wednesday,58.1
10,Delhi,2024-12-01,74806.26,29.3,14.6,0,0,Sunday,77.92
24,Chennai,2024-08-17,83131.0,26.4,13.3,0,0,Saturday,86.68
14,Bengaluru,2024-02-09,54213.4,31.9,6.8,0,0,Friday,52.35
23,Chennai,2024-04-25,57821.41,27.5,1.5,0,0,Thursday,59.72
9,Delhi,2024-04-10,78227.64,28.0,13.3,0,0,Wednesday,81.2
9,Delhi,2024-02-11,80869.18,33.1,9.4,0,0,Sunday,84.23
24,Chennai,2024-03-16,100943.34,26.5,2.2,1,0,Saturday,98.99
5,Mumbai,2024-09-01,38957.56,29.9,17.4,0,0,Sunday,43.91
9,Delhi,2024-01-26,73228.62,26.8,4.4,0,1,Friday,77.59
2,Mumbai,2024-03-29,30225.26,25.4,10.1,0,0,Friday,32.19
20,Kolkata,2024-01-11,86328.68,28.8,6.6,1,0,Thursday,87.2
17,Kolkata,2024-10-07,40148.76,26.1,0.3,0,0,Monday,42.42
17,Kolkata,2024-01-13,50380.65,28.2,3.1,0,0,Saturday,50.0
18,Kolkata,2024-07-08,18616.29,28.6,3.8,0,0,Monday,19.56
2,Mumbai,2024-08-31,37136.19,25.1,30.1,0,0,Saturday,49.16
12,Bengaluru,2024-08-25,30572.82,29.8,0.5,0,0,Sunday,30.14
14,Bengaluru,2024-03-09,69301.08,23.6,12.4,0,0,Saturday,73.19
2,Mumbai,2024-10-06,38526.69,27.9,8.0,0,0,Sunday,40.38
21,Chennai,2024-05-14,24785.26,29.1,5.1,1,0,Tuesday,22.7
25,Chennai,2024-02-14,36780.36,26.7,12.5,0,0,Wednesday,41.56
6,Delhi,2024-09-01,93441.87,22.5,13.2,0,0,Sunday,96.17
12,Bengaluru,2024-01-27,27601.41,28.1,10.1,0,0,Saturday,31.55
1,Mumbai,2024-12-07,23238.37,32.5,9.4,0,0,Saturday,26.55
22,Chennai,2024-04-20,20536.61,23.8,9.9,1,0,Saturday,19.33
5,Mumbai,2024-06-07,39564.56,29.3,57.7,0,0,Friday,58.71
13,Bengaluru,2024-10-18,48397.3,29.3,6.6,0,0,Friday,48.98
16,Kolkata,2024-01-08,52178.4,24.9,13.4,0,0,Monday,54.9
20,Kolkata,2024-07-06,73911.79,23.6,3.7,0,0,Saturday,75.81
21,Chennai,2024-01-01,22538.83,22.8,9.5,0,0,Monday,26.66
16,Kolkata,2024-11-02,64458.54,29.1,2.2,1,0,Saturday,69.82
20,Kolkata,2024-08-18,69468.49,28.4,2.6,0,0,Sunday,70.33
6,Delhi,2024-09-08,79385.15,30.0,13.3,0,0,Sunday,84.58
20,Kolkata,2024-05-03,70657.51,33.1,5.9,0,0,Friday,76.55
1,Mumbai,2024-02-10,26549.36,29.2,14.8,0,0,Saturday,32.47
15,Bengaluru,2024-12-17,24221.6,30.1,11.0,1,0,Tuesday,29.3
6,Delhi,2024-09-16,77937.88,32.9,4.9,0,0,Monday,82.31
11,Bengaluru,2024-09-21,33750.04,31.9,0.6,0,0,Saturday,33.4
6,Delhi,2024-12-11,81948.78,31.7,14.1,0,0,Wednesday,90.36
20,Kolkata,2024-12-25,63649.36,24.3,12.8,0,1,Wednesday,63.6
24,Chennai,2024-02-11,87646.2,24.0,10.4,0,0,Sunday,93.95
1,Mumbai,2024-03-15,22249.73,24.9,10.6,0,0,Friday,20.19
23,Chennai,2024-02-11,81614.5,26.3,6.0,1,0,Sunday,80.94
11,Bengaluru,2024-05-18,34029.18,28.4,0.7,0,0,Saturday,32.25
8,Delhi,2024-04-05,69004.16,29.3,5.0,0,0,Friday,72.28
9,Delhi,2024-09-09,69167.13,31.3,7.5,0,0,Monday,73.37
6,Delhi,2024-09-03,83220.66,24.3,2.0,0,0,Tuesday,85.05
2,Mumbai,2024-03-16,44585.08,29.4,10.6,1,0,Saturday,46.2
24,Chennai,2024-01-20,85398.12,33.1,13.9,0,0,Saturday,89.96
6,Delhi,2024-08-09,72029.98,28.3,9.9,0,0,Friday,73.27
7,Delhi,2024-12-11,21515.92,31.9,12.3,0,0,Wednesday,22.69
21,Chennai,2024-03-23,26839.44,25.2,7.0,1,0,Saturday,27.22
4,Mumbai,2024-07-22,29968.49,28.5,62.7,0,0,Monday,50.76
17,Kolkata,2024-01-22,40859.72,31.0,4.3,0,0,Monday,42.91
21,Chennai,2024-02-18,23068.62,24.1,7.9,0,0,Sunday,22.87
10,Delhi,2024-05-16,68454.92,44.2,6.9,0,0,Thursday,71.46
4,Mumbai,2024-07-25,29609.21,30.3,67.7,0,0,Thursday,50.99
1,Mumbai,2024-08-24,26278.66,28.6,40.1,0,0,Saturday,34.26
23,Chennai,2024-09-17,51608.3,32.5,0.3,0,0,Tuesday,52.18
8,Delhi,2024-02-07,72745.47,27.0,11.0,0,0,Wednesday,75.06
13,Bengaluru,2024-08-12,49059.06,27.3,7.3,0,0,Monday,53.54
8,Delhi,2024-01-12,72048.5,23.3,14.4,0,0,Friday,76.27
9,Delhi,2024-12-18,76247.84,28.4,13.7,0,0,Wednesday,78.63
9,Delhi,2024-09-15,93949.81,30.1,6.0,0,0,Sunday,93.36
11,Bengaluru,2024-10-20,37351.61,27.7,7.6,0,0,Sunday,40.77
8,Delhi,2024-07-25,68921.79,30.6,10.9,0,0,Thursday,71.16
14,Bengaluru,2024-03-14,50781.77,23.3,5.3,0,0,Thursday,50.0
12,Bengaluru,2024-07-16,23057.19,30.3,9.8,0,0,Tuesday,28.35
22,Chennai,2024-07-27,17592.93,27.4,2.9,0,0,Saturday,14.59
6,Delhi,2024-10-03,79888.6,25.3,0.2,0,0,Thursday,78.15
8,Delhi,2024-04-27,74393.48,25.2,3.9,0,0,Saturday,75.04
21,Chennai,2024-01-06,27412.37,32.9,2.3,1,0,Saturday,28.02
8,Delhi,2024-07-18,68689.8,23.8,7.2,0,0,Thursday,69.24
13,Bengaluru,2024-10-23,50182.97,28.4,7.1,0,0,Wednesday,49.43
15,Bengaluru,2024-10-02,17699.61,31.4,3.6,0,1,Wednesday,19.4
